ANYO_ACADEMICO;COD_PROV;NOM_PROV;COD_MUN;NOM_MUN;COD_CONSER;NOM_CONSER;COD_GRADO;DESC_GRADO;CURSO;INSTRUMENTO;MATRICULADOS
2022-2023;03;ALICANTE/ALACANT;03009;ALCOI/ALCOY;03011343;CONSERVATORI PROFESSIONAL DE MÚSICA JUAN CANTÓ;P;ENSEÑANZA PROFESIONAL MÚSICA;6º ENSEÑANZA PROFESIONAL MÚSICA ;TROMPETA;1
2022-2023;03;ALICANTE/ALACANT;03009;ALCOI/ALCOY;03011343;CONSERVATORI PROFESSIONAL DE MÚSICA JUAN CANTÓ;P;ENSEÑANZA PROFESIONAL MÚSICA;6º ENSEÑANZA PROFESIONAL MÚSICA ;TUBA;2
2022-2023;03;ALICANTE/ALACANT;03009;ALCOI/ALCOY;03011343;CONSERVATORI PROFESSIONAL DE MÚSICA JUAN CANTÓ;P;ENSEÑANZA PROFESIONAL MÚSICA;6º ENSEÑANZA PROFESIONAL MÚSICA ;VIOLÍN;1
2022-2023;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;03013078;CENTRE ELEMENTAL DE MÚSICA ACADEMIA DE MÚSICA LUCENTUM;E;ENSEÑANZA ELEMENTAL MÚSICA;1º ENSEÑANZA ELEMENTAL MÚSICA;CLARINETE;1
2022-2023;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;03013078;CENTRE ELEMENTAL DE MÚSICA ACADEMIA DE MÚSICA LUCENTUM;E;ENSEÑANZA ELEMENTAL MÚSICA;1º ENSEÑANZA ELEMENTAL MÚSICA;GUITARRA;2
2022-2023;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;03013078;CENTRE ELEMENTAL DE MÚSICA ACADEMIA DE MÚSICA LUCENTUM;E;ENSEÑANZA ELEMENTAL MÚSICA;1º ENSEÑANZA ELEMENTAL MÚSICA;PERCUSIÓN;1
2022-2023;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;03013078;CENTRE ELEMENTAL DE MÚSICA ACADEMIA DE MÚSICA LUCENTUM;E;ENSEÑANZA ELEMENTAL MÚSICA;1º ENSEÑANZA ELEMENTAL MÚSICA;PIANO;5
2022-2023;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;03013078;CENTRE ELEMENTAL DE MÚSICA ACADEMIA DE MÚSICA LUCENTUM;E;ENSEÑANZA ELEMENTAL MÚSICA;2º ENSEÑANZA ELEMENTAL MÚSICA;GUITARRA;2
2022-2023;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;03013078;CENTRE ELEMENTAL DE MÚSICA ACADEMIA DE MÚSICA LUCENTUM;E;ENSEÑANZA ELEMENTAL MÚSICA;2º ENSEÑANZA ELEMENTAL MÚSICA;PERCUSIÓN;2
2022-2023;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;03013078;CENTRE ELEMENTAL DE MÚSICA ACADEMIA DE MÚSICA LUCENTUM;E;ENSEÑANZA ELEMENTAL MÚSICA;2º ENSEÑANZA ELEMENTAL MÚSICA;PIANO;9
2022-2023;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;03013078;CENTRE ELEMENTAL DE MÚSICA ACADEMIA DE MÚSICA LUCENTUM;E;ENSEÑANZA ELEMENTAL MÚSICA;2º ENSEÑANZA ELEMENTAL MÚSICA;SAXOFÓN;1
2022-2023;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;03013078;CENTRE ELEMENTAL DE MÚSICA ACADEMIA DE MÚSICA LUCENTUM;E;ENSEÑANZA ELEMENTAL MÚSICA;2º ENSEÑANZA ELEMENTAL MÚSICA;VIOLÍN;2
2022-2023;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;03013078;CENTRE ELEMENTAL DE MÚSICA ACADEMIA DE MÚSICA LUCENTUM;E;ENSEÑANZA ELEMENTAL MÚSICA;3º ENSEÑANZA ELEMENTAL MÚSICA;CLARINETE;1
2022-2023;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;03013078;CENTRE ELEMENTAL DE MÚSICA ACADEMIA DE MÚSICA LUCENTUM;E;ENSEÑANZA ELEMENTAL MÚSICA;3º ENSEÑANZA ELEMENTAL MÚSICA;GUITARRA;1
2022-2023;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;03013078;CENTRE ELEMENTAL DE MÚSICA ACADEMIA DE MÚSICA LUCENTUM;E;ENSEÑANZA ELEMENTAL MÚSICA;3º ENSEÑANZA ELEMENTAL MÚSICA;PIANO;4
2022-2023;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;03013078;CENTRE ELEMENTAL DE MÚSICA ACADEMIA DE MÚSICA LUCENTUM;E;ENSEÑANZA ELEMENTAL MÚSICA;3º ENSEÑANZA ELEMENTAL MÚSICA;VIOLÍN;1
2022-2023;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;03013078;CENTRE ELEMENTAL DE MÚSICA ACADEMIA DE MÚSICA LUCENTUM;E;ENSEÑANZA ELEMENTAL MÚSICA;4º ENSEÑANZA ELEMENTAL MÚSICA;PERCUSIÓN;2
2022-2023;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;03013078;CENTRE ELEMENTAL DE MÚSICA ACADEMIA DE MÚSICA LUCENTUM;E;ENSEÑANZA ELEMENTAL MÚSICA;4º ENSEÑANZA ELEMENTAL MÚSICA;PIANO;4
2022-2023;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;03013078;CENTRE ELEMENTAL DE MÚSICA ACADEMIA DE MÚSICA LUCENTUM;E;ENSEÑANZA ELEMENTAL MÚSICA;4º ENSEÑANZA ELEMENTAL MÚSICA;SAXOFÓN;2
2022-2023;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;03014678;CONSERVATORI PROFESSIONAL DE MÚSICA GUITARRISTA J.TOMÁS;E;ENSEÑANZA ELEMENTAL MÚSICA;1º ENSEÑANZA ELEMENTAL MÚSICA;ARPA;2
2022-2023;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;03014678;CONSERVATORI PROFESSIONAL DE MÚSICA GUITARRISTA J.TOMÁS;E;ENSEÑANZA ELEMENTAL MÚSICA;1º ENSEÑANZA ELEMENTAL MÚSICA;CLARINETE;5
2022-2023;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;03014678;CONSERVATORI PROFESSIONAL DE MÚSICA GUITARRISTA J.TOMÁS;E;ENSEÑANZA ELEMENTAL MÚSICA;1º ENSEÑANZA ELEMENTAL MÚSICA;CLAVE;4
2022-2023;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;03014678;CONSERVATORI PROFESSIONAL DE MÚSICA GUITARRISTA J.TOMÁS;E;ENSEÑANZA ELEMENTAL MÚSICA;1º ENSEÑANZA ELEMENTAL MÚSICA;FLAUTA TRAVESERA;3
2022-2023;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;03014678;CONSERVATORI PROFESSIONAL DE MÚSICA GUITARRISTA J.TOMÁS;E;ENSEÑANZA ELEMENTAL MÚSICA;1º ENSEÑANZA ELEMENTAL MÚSICA;GUITARRA;6
2022-2023;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;03014678;CONSERVATORI PROFESSIONAL DE MÚSICA GUITARRISTA J.TOMÁS;E;ENSEÑANZA ELEMENTAL MÚSICA;1º ENSEÑANZA ELEMENTAL MÚSICA;INSTRUMENTOS DE PÚA;3
2022-2023;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;03014678;CONSERVATORI PROFESSIONAL DE MÚSICA GUITARRISTA J.TOMÁS;E;ENSEÑANZA ELEMENTAL MÚSICA;1º ENSEÑANZA ELEMENTAL MÚSICA;OBOE;3
2022-2023;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;03014678;CONSERVATORI PROFESSIONAL DE MÚSICA GUITARRISTA J.TOMÁS;E;ENSEÑANZA ELEMENTAL MÚSICA;1º ENSEÑANZA ELEMENTAL MÚSICA;PERCUSIÓN;5
2022-2023;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;03014678;CONSERVATORI PROFESSIONAL DE MÚSICA GUITARRISTA J.TOMÁS;E;ENSEÑANZA ELEMENTAL MÚSICA;1º ENSEÑANZA ELEMENTAL MÚSICA;PIANO;16
2022-2023;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;03014678;CONSERVATORI PROFESSIONAL DE MÚSICA GUITARRISTA J.TOMÁS;E;ENSEÑANZA ELEMENTAL MÚSICA;1º ENSEÑANZA ELEMENTAL MÚSICA;SAXOFÓN;6
2022-2023;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;03014678;CONSERVATORI PROFESSIONAL DE MÚSICA GUITARRISTA J.TOMÁS;E;ENSEÑANZA ELEMENTAL MÚSICA;1º ENSEÑANZA ELEMENTAL MÚSICA;TROMBÓN;1
2022-2023;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;03014678;CONSERVATORI PROFESSIONAL DE MÚSICA GUITARRISTA J.TOMÁS;E;ENSEÑANZA ELEMENTAL MÚSICA;1º ENSEÑANZA ELEMENTAL MÚSICA;TROMPA;2
2022-2023;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;03014678;CONSERVATORI PROFESSIONAL DE MÚSICA GUITARRISTA J.TOMÁS;E;ENSEÑANZA ELEMENTAL MÚSICA;1º ENSEÑANZA ELEMENTAL MÚSICA;TROMPETA;2
2022-2023;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;03014678;CONSERVATORI PROFESSIONAL DE MÚSICA GUITARRISTA J.TOMÁS;E;ENSEÑANZA ELEMENTAL MÚSICA;1º ENSEÑANZA ELEMENTAL MÚSICA;VIOLA;5
2022-2023;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;03014678;CONSERVATORI PROFESSIONAL DE MÚSICA GUITARRISTA J.TOMÁS;E;ENSEÑANZA ELEMENTAL MÚSICA;1º ENSEÑANZA ELEMENTAL MÚSICA;VIOLONCELLO;5
2022-2023;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;03014678;CONSERVATORI PROFESSIONAL DE MÚSICA GUITARRISTA J.TOMÁS;E;ENSEÑANZA ELEMENTAL MÚSICA;1º ENSEÑANZA ELEMENTAL MÚSICA;VIOLÍN;9
2022-2023;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;03014678;CONSERVATORI PROFESSIONAL DE MÚSICA GUITARRISTA J.TOMÁS;E;ENSEÑANZA ELEMENTAL MÚSICA;2º ENSEÑANZA ELEMENTAL MÚSICA;ARPA;2
2022-2023;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;03014678;CONSERVATORI PROFESSIONAL DE MÚSICA GUITARRISTA J.TOMÁS;E;ENSEÑANZA ELEMENTAL MÚSICA;2º ENSEÑANZA ELEMENTAL MÚSICA;CLARINETE;1
2022-2023;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;03014678;CONSERVATORI PROFESSIONAL DE MÚSICA GUITARRISTA J.TOMÁS;E;ENSEÑANZA ELEMENTAL MÚSICA;2º ENSEÑANZA ELEMENTAL MÚSICA;CONTRABAJO;1
2022-2023;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;03014678;CONSERVATORI PROFESSIONAL DE MÚSICA GUITARRISTA J.TOMÁS;E;ENSEÑANZA ELEMENTAL MÚSICA;2º ENSEÑANZA ELEMENTAL MÚSICA;FLAUTA TRAVESERA;6
2022-2023;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;03014678;CONSERVATORI PROFESSIONAL DE MÚSICA GUITARRISTA J.TOMÁS;E;ENSEÑANZA ELEMENTAL MÚSICA;2º ENSEÑANZA ELEMENTAL MÚSICA;GUITARRA;8
2022-2023;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;03014678;CONSERVATORI PROFESSIONAL DE MÚSICA GUITARRISTA J.TOMÁS;E;ENSEÑANZA ELEMENTAL MÚSICA;2º ENSEÑANZA ELEMENTAL MÚSICA;PERCUSIÓN;3
2022-2023;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;03014678;CONSERVATORI PROFESSIONAL DE MÚSICA GUITARRISTA J.TOMÁS;E;ENSEÑANZA ELEMENTAL MÚSICA;2º ENSEÑANZA ELEMENTAL MÚSICA;PIANO;23
2022-2023;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;03014678;CONSERVATORI PROFESSIONAL DE MÚSICA GUITARRISTA J.TOMÁS;E;ENSEÑANZA ELEMENTAL MÚSICA;2º ENSEÑANZA ELEMENTAL MÚSICA;SAXOFÓN;4
2022-2023;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;03014678;CONSERVATORI PROFESSIONAL DE MÚSICA GUITARRISTA J.TOMÁS;E;ENSEÑANZA ELEMENTAL MÚSICA;2º ENSEÑANZA ELEMENTAL MÚSICA;TROMPETA;4
2022-2023;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;03014678;CONSERVATORI PROFESSIONAL DE MÚSICA GUITARRISTA J.TOMÁS;E;ENSEÑANZA ELEMENTAL MÚSICA;2º ENSEÑANZA ELEMENTAL MÚSICA;VIOLA;3
2022-2023;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;03014678;CONSERVATORI PROFESSIONAL DE MÚSICA GUITARRISTA J.TOMÁS;E;ENSEÑANZA ELEMENTAL MÚSICA;2º ENSEÑANZA ELEMENTAL MÚSICA;VIOLONCELLO;8
2022-2023;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;03014678;CONSERVATORI PROFESSIONAL DE MÚSICA GUITARRISTA J.TOMÁS;E;ENSEÑANZA ELEMENTAL MÚSICA;2º ENSEÑANZA ELEMENTAL MÚSICA;VIOLÍN;11
2022-2023;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;03014678;CONSERVATORI PROFESSIONAL DE MÚSICA GUITARRISTA J.TOMÁS;E;ENSEÑANZA ELEMENTAL MÚSICA;3º ENSEÑANZA ELEMENTAL MÚSICA;CLARINETE;4
2022-2023;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;03014678;CONSERVATORI PROFESSIONAL DE MÚSICA GUITARRISTA J.TOMÁS;E;ENSEÑANZA ELEMENTAL MÚSICA;3º ENSEÑANZA ELEMENTAL MÚSICA;CLAVE;1
2022-2023;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;03014678;CONSERVATORI PROFESSIONAL DE MÚSICA GUITARRISTA J.TOMÁS;E;ENSEÑANZA ELEMENTAL MÚSICA;3º ENSEÑANZA ELEMENTAL MÚSICA;FLAUTA TRAVESERA;3
2022-2023;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;03014678;CONSERVATORI PROFESSIONAL DE MÚSICA GUITARRISTA J.TOMÁS;E;ENSEÑANZA ELEMENTAL MÚSICA;3º ENSEÑANZA ELEMENTAL MÚSICA;GUITARRA;7
2022-2023;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;03014678;CONSERVATORI PROFESSIONAL DE MÚSICA GUITARRISTA J.TOMÁS;E;ENSEÑANZA ELEMENTAL MÚSICA;3º ENSEÑANZA ELEMENTAL MÚSICA;INSTRUMENTOS DE PÚA;1
2022-2023;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;03014678;CONSERVATORI PROFESSIONAL DE MÚSICA GUITARRISTA J.TOMÁS;E;ENSEÑANZA ELEMENTAL MÚSICA;3º ENSEÑANZA ELEMENTAL MÚSICA;OBOE;1
2022-2023;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;03014678;CONSERVATORI PROFESSIONAL DE MÚSICA GUITARRISTA J.TOMÁS;E;ENSEÑANZA ELEMENTAL MÚSICA;3º ENSEÑANZA ELEMENTAL MÚSICA;PERCUSIÓN;1
2022-2023;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;03014678;CONSERVATORI PROFESSIONAL DE MÚSICA GUITARRISTA J.TOMÁS;E;ENSEÑANZA ELEMENTAL MÚSICA;3º ENSEÑANZA ELEMENTAL MÚSICA;PIANO;19
2022-2023;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;03014678;CONSERVATORI PROFESSIONAL DE MÚSICA GUITARRISTA J.TOMÁS;E;ENSEÑANZA ELEMENTAL MÚSICA;3º ENSEÑANZA ELEMENTAL MÚSICA;TROMPA;1
2022-2023;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;03014678;CONSERVATORI PROFESSIONAL DE MÚSICA GUITARRISTA J.TOMÁS;E;ENSEÑANZA ELEMENTAL MÚSICA;3º ENSEÑANZA ELEMENTAL MÚSICA;TROMPETA;1
2022-2023;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;03014678;CONSERVATORI PROFESSIONAL DE MÚSICA GUITARRISTA J.TOMÁS;E;ENSEÑANZA ELEMENTAL MÚSICA;3º ENSEÑANZA ELEMENTAL MÚSICA;VIOLA;1
2022-2023;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;03014678;CONSERVATORI PROFESSIONAL DE MÚSICA GUITARRISTA J.TOMÁS;E;ENSEÑANZA ELEMENTAL MÚSICA;3º ENSEÑANZA ELEMENTAL MÚSICA;VIOLONCELLO;2
2022-2023;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;03014678;CONSERVATORI PROFESSIONAL DE MÚSICA GUITARRISTA J.TOMÁS;E;ENSEÑANZA ELEMENTAL MÚSICA;3º ENSEÑANZA ELEMENTAL MÚSICA;VIOLÍN;4
2022-2023;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;03014678;CONSERVATORI PROFESSIONAL DE MÚSICA GUITARRISTA J.TOMÁS;E;ENSEÑANZA ELEMENTAL MÚSICA;4º ENSEÑANZA ELEMENTAL MÚSICA;ARPA;4
2022-2023;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;03014678;CONSERVATORI PROFESSIONAL DE MÚSICA GUITARRISTA J.TOMÁS;E;ENSEÑANZA ELEMENTAL MÚSICA;4º ENSEÑANZA ELEMENTAL MÚSICA;CLARINETE;3
2022-2023;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;03014678;CONSERVATORI PROFESSIONAL DE MÚSICA GUITARRISTA J.TOMÁS;E;ENSEÑANZA ELEMENTAL MÚSICA;4º ENSEÑANZA ELEMENTAL MÚSICA;CONTRABAJO;1
2022-2023;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;03014678;CONSERVATORI PROFESSIONAL DE MÚSICA GUITARRISTA J.TOMÁS;E;ENSEÑANZA ELEMENTAL MÚSICA;4º ENSEÑANZA ELEMENTAL MÚSICA;FAGOT;1
2022-2023;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;03014678;CONSERVATORI PROFESSIONAL DE MÚSICA GUITARRISTA J.TOMÁS;E;ENSEÑANZA ELEMENTAL MÚSICA;4º ENSEÑANZA ELEMENTAL MÚSICA;FLAUTA TRAVESERA;2
2022-2023;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;03014678;CONSERVATORI PROFESSIONAL DE MÚSICA GUITARRISTA J.TOMÁS;E;ENSEÑANZA ELEMENTAL MÚSICA;4º ENSEÑANZA ELEMENTAL MÚSICA;GUITARRA;8
2022-2023;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;03014678;CONSERVATORI PROFESSIONAL DE MÚSICA GUITARRISTA J.TOMÁS;E;ENSEÑANZA ELEMENTAL MÚSICA;4º ENSEÑANZA ELEMENTAL MÚSICA;OBOE;4
2022-2023;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;03014678;CONSERVATORI PROFESSIONAL DE MÚSICA GUITARRISTA J.TOMÁS;E;ENSEÑANZA ELEMENTAL MÚSICA;4º ENSEÑANZA ELEMENTAL MÚSICA;PERCUSIÓN;1
2022-2023;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;03014678;CONSERVATORI PROFESSIONAL DE MÚSICA GUITARRISTA J.TOMÁS;E;ENSEÑANZA ELEMENTAL MÚSICA;4º ENSEÑANZA ELEMENTAL MÚSICA;PIANO;6
2022-2023;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;03014678;CONSERVATORI PROFESSIONAL DE MÚSICA GUITARRISTA J.TOMÁS;E;ENSEÑANZA ELEMENTAL MÚSICA;4º ENSEÑANZA ELEMENTAL MÚSICA;SAXOFÓN;1
2022-2023;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;03014678;CONSERVATORI PROFESSIONAL DE MÚSICA GUITARRISTA J.TOMÁS;E;ENSEÑANZA ELEMENTAL MÚSICA;4º ENSEÑANZA ELEMENTAL MÚSICA;TROMBÓN;2
2022-2023;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;03014678;CONSERVATORI PROFESSIONAL DE MÚSICA GUITARRISTA J.TOMÁS;E;ENSEÑANZA ELEMENTAL MÚSICA;4º ENSEÑANZA ELEMENTAL MÚSICA;TROMPA;5
2022-2023;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;03014678;CONSERVATORI PROFESSIONAL DE MÚSICA GUITARRISTA J.TOMÁS;E;ENSEÑANZA ELEMENTAL MÚSICA;4º ENSEÑANZA ELEMENTAL MÚSICA;TROMPETA;1
2022-2023;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;03014678;CONSERVATORI PROFESSIONAL DE MÚSICA GUITARRISTA J.TOMÁS;E;ENSEÑANZA ELEMENTAL MÚSICA;4º ENSEÑANZA ELEMENTAL MÚSICA;VIOLA;5
2022-2023;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;03014678;CONSERVATORI PROFESSIONAL DE MÚSICA GUITARRISTA J.TOMÁS;E;ENSEÑANZA ELEMENTAL MÚSICA;4º ENSEÑANZA ELEMENTAL MÚSICA;VIOLÍN;7
2022-2023;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;03014678;CONSERVATORI PROFESSIONAL DE MÚSICA GUITARRISTA J.TOMÁS;P;ENSEÑANZA PROFESIONAL MÚSICA;1º ENSEÑANZA PROFESIONAL MÚSICA;GUITARRA;5
2022-2023;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;03014678;CONSERVATORI PROFESSIONAL DE MÚSICA GUITARRISTA J.TOMÁS;P;ENSEÑANZA PROFESIONAL MÚSICA;1º ENSEÑANZA PROFESIONAL MÚSICA ;CANT;3
2022-2023;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;03014678;CONSERVATORI PROFESSIONAL DE MÚSICA GUITARRISTA J.TOMÁS;P;ENSEÑANZA PROFESIONAL MÚSICA;1º ENSEÑANZA PROFESIONAL MÚSICA ;CLARINETE;8
2022-2023;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;03014678;CONSERVATORI PROFESSIONAL DE MÚSICA GUITARRISTA J.TOMÁS;P;ENSEÑANZA PROFESIONAL MÚSICA;1º ENSEÑANZA PROFESIONAL MÚSICA ;CONTRABAJO;1
2022-2023;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;03014678;CONSERVATORI PROFESSIONAL DE MÚSICA GUITARRISTA J.TOMÁS;P;ENSEÑANZA PROFESIONAL MÚSICA;1º ENSEÑANZA PROFESIONAL MÚSICA ;FAGOT;4
2022-2023;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;03014678;CONSERVATORI PROFESSIONAL DE MÚSICA GUITARRISTA J.TOMÁS;P;ENSEÑANZA PROFESIONAL MÚSICA;1º ENSEÑANZA PROFESIONAL MÚSICA ;FLAUTA TRAVESERA;5
2022-2023;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;03014678;CONSERVATORI PROFESSIONAL DE MÚSICA GUITARRISTA J.TOMÁS;P;ENSEÑANZA PROFESIONAL MÚSICA;1º ENSEÑANZA PROFESIONAL MÚSICA ;INSTRUMENTOS DE PÚA ;1
2022-2023;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;03014678;CONSERVATORI PROFESSIONAL DE MÚSICA GUITARRISTA J.TOMÁS;P;ENSEÑANZA PROFESIONAL MÚSICA;1º ENSEÑANZA PROFESIONAL MÚSICA ;OBOE;2
2022-2023;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;03014678;CONSERVATORI PROFESSIONAL DE MÚSICA GUITARRISTA J.TOMÁS;P;ENSEÑANZA PROFESIONAL MÚSICA;1º ENSEÑANZA PROFESIONAL MÚSICA ;PERCUSIÓN;7
2022-2023;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;03014678;CONSERVATORI PROFESSIONAL DE MÚSICA GUITARRISTA J.TOMÁS;P;ENSEÑANZA PROFESIONAL MÚSICA;1º ENSEÑANZA PROFESIONAL MÚSICA ;PIANO;18
2022-2023;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;03014678;CONSERVATORI PROFESSIONAL DE MÚSICA GUITARRISTA J.TOMÁS;P;ENSEÑANZA PROFESIONAL MÚSICA;1º ENSEÑANZA PROFESIONAL MÚSICA ;SAXOFÓN;7
2022-2023;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;03014678;CONSERVATORI PROFESSIONAL DE MÚSICA GUITARRISTA J.TOMÁS;P;ENSEÑANZA PROFESIONAL MÚSICA;1º ENSEÑANZA PROFESIONAL MÚSICA ;TROMBÓN;4
2022-2023;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;03014678;CONSERVATORI PROFESSIONAL DE MÚSICA GUITARRISTA J.TOMÁS;P;ENSEÑANZA PROFESIONAL MÚSICA;1º ENSEÑANZA PROFESIONAL MÚSICA ;TROMPETA;3
2022-2023;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;03014678;CONSERVATORI PROFESSIONAL DE MÚSICA GUITARRISTA J.TOMÁS;P;ENSEÑANZA PROFESIONAL MÚSICA;1º ENSEÑANZA PROFESIONAL MÚSICA ;TUBA;3
2022-2023;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;03014678;CONSERVATORI PROFESSIONAL DE MÚSICA GUITARRISTA J.TOMÁS;P;ENSEÑANZA PROFESIONAL MÚSICA;1º ENSEÑANZA PROFESIONAL MÚSICA ;VIOLA;2
2022-2023;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;03014678;CONSERVATORI PROFESSIONAL DE MÚSICA GUITARRISTA J.TOMÁS;P;ENSEÑANZA PROFESIONAL MÚSICA;1º ENSEÑANZA PROFESIONAL MÚSICA ;VIOLONCELLO;2
2022-2023;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;03014678;CONSERVATORI PROFESSIONAL DE MÚSICA GUITARRISTA J.TOMÁS;P;ENSEÑANZA PROFESIONAL MÚSICA;1º ENSEÑANZA PROFESIONAL MÚSICA ;VIOLÍN;7
2022-2023;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;03014678;CONSERVATORI PROFESSIONAL DE MÚSICA GUITARRISTA J.TOMÁS;P;ENSEÑANZA PROFESIONAL MÚSICA;1º ENSEÑANZA PROFESIONAL MÚSICA ;ÓRGANO;2
2022-2023;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;03014678;CONSERVATORI PROFESSIONAL DE MÚSICA GUITARRISTA J.TOMÁS;P;ENSEÑANZA PROFESIONAL MÚSICA;2º ENSEÑANZA PROFESIONAL MÚSICA;CANT;2
2022-2023;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;03014678;CONSERVATORI PROFESSIONAL DE MÚSICA GUITARRISTA J.TOMÁS;P;ENSEÑANZA PROFESIONAL MÚSICA;2º ENSEÑANZA PROFESIONAL MÚSICA;OBOE;3
