ANYO_ACADEMICO;COD_EOI;COD_PROV;NOM_PROV;COD_MUN;NOM_MUN;COD_NIVEL;DESC_NIVEL;CURSO;IDIOMA;NUM_GRUPOS;NUM_ALUMNOS
2019;12007188;12;CASTELLÓN/CASTELLÓ;12135;VILA-REAL;C1;NIVEL AVANZADO;2;INGLÉS;3;18
2019;12007188;12;CASTELLÓN/CASTELLÓ;12135;VILA-REAL;C2;NIVEL AVANZADO;1;INGLÉS;1;20
2019;12007188;12;CASTELLÓN/CASTELLÓ;12135;VILA-REAL;C2;NIVEL AVANZADO;1;VALENCIANO;1;14
2019;12007188;12;CASTELLÓN/CASTELLÓ;12135;VILA-REAL;C2;NIVEL AVANZADO;2;VALENCIANO;1;22
2019;12007188;12;CASTELLÓN/CASTELLÓ;12135;VILA-REAL;COMPLEMENTARIO TIPO A;SIN DEFINIR;A;FRANCÉS;1;3
2019;12007188;12;CASTELLÓN/CASTELLÓ;12135;VILA-REAL;COMPLEMENTARIO TIPO A;SIN DEFINIR;A;INGLÉS;12;101
2019;12007279;12;CASTELLÓN/CASTELLÓ;12138;VINARÒS;A2;NIVEL BÁSICO;1;ALEMÁN;1;17
2019;12007279;12;CASTELLÓN/CASTELLÓ;12138;VINARÒS;A2;NIVEL BÁSICO;1;FRANCÉS;1;24
2019;12007279;12;CASTELLÓN/CASTELLÓ;12138;VINARÒS;A2;NIVEL BÁSICO;1;INGLÉS;3;45
2019;12007279;12;CASTELLÓN/CASTELLÓ;12138;VINARÒS;A2;NIVEL BÁSICO;2;FRANCÉS;1;8
2019;12007279;12;CASTELLÓN/CASTELLÓ;12138;VINARÒS;A2;NIVEL BÁSICO;2;INGLÉS;3;61
2019;12007279;12;CASTELLÓN/CASTELLÓ;12138;VINARÒS;B1;NIVEL INTERMEDIO;1;ALEMÁN;1;11
2019;12007279;12;CASTELLÓN/CASTELLÓ;12138;VINARÒS;B1;NIVEL INTERMEDIO;1;FRANCÉS;1;20
2019;12007279;12;CASTELLÓN/CASTELLÓ;12138;VINARÒS;B1;NIVEL INTERMEDIO;1;INGLÉS;2;44
2019;12007279;12;CASTELLÓN/CASTELLÓ;12138;VINARÒS;B1;NIVEL INTERMEDIO;2;ALEMÁN;1;5
2019;12007279;12;CASTELLÓN/CASTELLÓ;12138;VINARÒS;B1;NIVEL INTERMEDIO;2;FRANCÉS;1;10
2019;12007279;12;CASTELLÓN/CASTELLÓ;12138;VINARÒS;B1;NIVEL INTERMEDIO;2;INGLÉS;4;52
2019;12007279;12;CASTELLÓN/CASTELLÓ;12138;VINARÒS;B2;NIVEL INTERMEDIO;1;FRANCÉS;1;4
2019;12007279;12;CASTELLÓN/CASTELLÓ;12138;VINARÒS;B2;NIVEL INTERMEDIO;1;INGLÉS;2;50
2019;12007279;12;CASTELLÓN/CASTELLÓ;12138;VINARÒS;B2;NIVEL INTERMEDIO;2;FRANCÉS;1;5
2019;12007279;12;CASTELLÓN/CASTELLÓ;12138;VINARÒS;B2;NIVEL INTERMEDIO;2;INGLÉS;2;35
2019;12007279;12;CASTELLÓN/CASTELLÓ;12138;VINARÒS;C1;NIVEL AVANZADO;1;INGLÉS;2;28
2019;12007279;12;CASTELLÓN/CASTELLÓ;12138;VINARÒS;C1;NIVEL AVANZADO;2;INGLÉS;2;10
2019;12007279;12;CASTELLÓN/CASTELLÓ;12138;VINARÒS;C2;NIVEL AVANZADO;1;INGLÉS;1;21
2019;12007279;12;CASTELLÓN/CASTELLÓ;12138;VINARÒS;COMPLEMENTARIO TIPO A;SIN DEFINIR;A;INGLÉS;1;13
2019;46013220;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;A2;NIVEL BÁSICO;1;ALEMÁN;14;381
2019;46013220;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;A2;NIVEL BÁSICO;1;CHINO;5;144
2019;46013220;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;A2;NIVEL BÁSICO;1;ESPAÑOL COMO LENGUA EXTRANJERA;4;106
2019;46013220;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;A2;NIVEL BÁSICO;1;EUSKERA;1;25
2019;46013220;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;A2;NIVEL BÁSICO;1;FINÉS;3;19
2019;46013220;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;A2;NIVEL BÁSICO;1;FRANCÉS;8;288
2019;46013220;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;A2;NIVEL BÁSICO;1;GRIEGO;1;22
2019;46013220;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;A2;NIVEL BÁSICO;1;INGLÉS;9;323
2019;46013220;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;A2;NIVEL BÁSICO;1;ITALIANO;9;283
2019;46013220;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;A2;NIVEL BÁSICO;1;JAPONÉS;3;106
2019;46013220;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;A2;NIVEL BÁSICO;1;NEERLANDÉS;3;41
2019;46013220;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;A2;NIVEL BÁSICO;1;POLACO;3;31
2019;46013220;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;A2;NIVEL BÁSICO;1;PORTUGUÉS;7;131
2019;46013220;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;A2;NIVEL BÁSICO;1;RUSO;6;145
2019;46013220;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;A2;NIVEL BÁSICO;1;THAT'S ENGLISH;5;143
2019;46013220;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;A2;NIVEL BÁSICO;1;VALENCIANO;4;146
2019;46013220;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;A2;NIVEL BÁSICO;1;ÁRABE;8;156
2019;46013220;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;A2;NIVEL BÁSICO;2;ALEMÁN;6;158
2019;46013220;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;A2;NIVEL BÁSICO;2;CHINO;3;49
2019;46013220;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;A2;NIVEL BÁSICO;2;ESPAÑOL COMO LENGUA EXTRANJERA;3;103
2019;46013220;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;A2;NIVEL BÁSICO;2;EUSKERA;1;16
2019;46013220;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;A2;NIVEL BÁSICO;2;FINÉS;1;14
2019;46013220;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;A2;NIVEL BÁSICO;2;FRANCÉS;7;171
2019;46013220;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;A2;NIVEL BÁSICO;2;GRIEGO;1;20
2019;46013220;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;A2;NIVEL BÁSICO;2;INGLÉS;9;298
2019;46013220;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;A2;NIVEL BÁSICO;2;ITALIANO;5;103
2019;46013220;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;A2;NIVEL BÁSICO;2;JAPONÉS;2;49
2019;46013220;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;A2;NIVEL BÁSICO;2;NEERLANDÉS;1;14
2019;46013220;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;A2;NIVEL BÁSICO;2;POLACO;1;26
2019;46013220;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;A2;NIVEL BÁSICO;2;PORTUGUÉS;3;45
2019;46013220;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;A2;NIVEL BÁSICO;2;RUSO;2;47
2019;46013220;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;A2;NIVEL BÁSICO;2;THAT'S ENGLISH;5;139
2019;46013220;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;A2;NIVEL BÁSICO;2;ÁRABE;3;51
2019;46013220;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;A2;NIVEL BÁSICO;3;JAPONÉS;1;1
2019;46013220;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;B1;NIVEL INTERMEDIO;1;ALEMÁN;5;78
2019;46013220;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;B1;NIVEL INTERMEDIO;1;CHINO;1;22
2019;46013220;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;B1;NIVEL INTERMEDIO;1;ESPAÑOL COMO LENGUA EXTRANJERA;7;163
2019;46013220;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;B1;NIVEL INTERMEDIO;1;EUSKERA;1;14
2019;46013220;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;B1;NIVEL INTERMEDIO;1;FRANCÉS;8;187
2019;46013220;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;B1;NIVEL INTERMEDIO;1;GRIEGO;1;18
2019;46013220;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;B1;NIVEL INTERMEDIO;1;INGLÉS;14;403
2019;46013220;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;B1;NIVEL INTERMEDIO;1;ITALIANO;6;145
2019;46013220;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;B1;NIVEL INTERMEDIO;1;JAPONÉS;2;25
2019;46013220;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;B1;NIVEL INTERMEDIO;1;PORTUGUÉS;3;38
2019;46013220;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;B1;NIVEL INTERMEDIO;1;RUSO;3;35
2019;46013220;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;B1;NIVEL INTERMEDIO;1;THAT'S ENGLISH;7;206
2019;46013220;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;B1;NIVEL INTERMEDIO;1;VALENCIANO;5;108
2019;46013220;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;B1;NIVEL INTERMEDIO;1;ÁRABE;2;21
2019;46013220;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;B1;NIVEL INTERMEDIO;2;ALEMÁN;4;59
2019;46013220;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;B1;NIVEL INTERMEDIO;2;CHINO;1;21
2019;46013220;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;B1;NIVEL INTERMEDIO;2;EUSKERA;1;14
2019;46013220;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;B1;NIVEL INTERMEDIO;2;FRANCÉS;9;180
2019;46013220;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;B1;NIVEL INTERMEDIO;2;GRIEGO;1;17
2019;46013220;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;B1;NIVEL INTERMEDIO;2;INGLÉS;15;375
2019;46013220;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;B1;NIVEL INTERMEDIO;2;JAPONÉS;1;18
2019;46013220;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;B1;NIVEL INTERMEDIO;2;RUSO;1;19
2019;46013220;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;B1;NIVEL INTERMEDIO;2;THAT'S ENGLISH;4;126
2019;46013220;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;B1;NIVEL INTERMEDIO;2;ÁRABE;1;14
2019;46013220;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;B2;NIVEL INTERMEDIO;1;ALEMÁN;2;52
2019;46013220;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;B2;NIVEL INTERMEDIO;1;CHINO;1;7
2019;46013220;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;B2;NIVEL INTERMEDIO;1;ESPAÑOL COMO LENGUA EXTRANJERA;4;121
2019;46013220;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;B2;NIVEL INTERMEDIO;1;FRANCÉS;7;137
2019;46013220;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;B2;NIVEL INTERMEDIO;1;INGLÉS;14;402
2019;46013220;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;B2;NIVEL INTERMEDIO;1;ITALIANO;3;60
2019;46013220;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;B2;NIVEL INTERMEDIO;1;PORTUGUÉS;2;51
2019;46013220;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;B2;NIVEL INTERMEDIO;1;RUSO;1;11
2019;46013220;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;B2;NIVEL INTERMEDIO;1;THAT'S ENGLISH;2;103
2019;46013220;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;B2;NIVEL INTERMEDIO;1;VALENCIANO;5;156
2019;46013220;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;B2;NIVEL INTERMEDIO;1;ÁRABE;1;5
2019;46013220;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;B2;NIVEL INTERMEDIO;2;ALEMÁN;3;35
2019;46013220;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;B2;NIVEL INTERMEDIO;2;CHINO;1;13
2019;46013220;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;B2;NIVEL INTERMEDIO;2;FRANCÉS;5;127
2019;46013220;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;B2;NIVEL INTERMEDIO;2;INGLÉS;18;442
2019;46013220;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;B2;NIVEL INTERMEDIO;2;ITALIANO;2;52
2019;46013220;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;B2;NIVEL INTERMEDIO;2;PORTUGUÉS;1;20
2019;46013220;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;B2;NIVEL INTERMEDIO;2;RUSO;1;9
2019;46013220;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;B2;NIVEL INTERMEDIO;2;THAT'S ENGLISH;2;76
2019;46013220;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;B2;NIVEL INTERMEDIO;2;ÁRABE;1;11
2019;46013220;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;C1;NIVEL AVANZADO;1;ALEMÁN;2;43
2019;46013220;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;C1;NIVEL AVANZADO;1;ESPAÑOL COMO LENGUA EXTRANJERA;1;25
2019;46013220;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;C1;NIVEL AVANZADO;1;FRANCÉS;4;85
2019;46013220;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;C1;NIVEL AVANZADO;1;INGLÉS;16;383
2019;46013220;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;C1;NIVEL AVANZADO;1;ITALIANO;2;50
2019;46013220;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;C1;NIVEL AVANZADO;1;PORTUGUÉS;1;25
2019;46013220;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;C1;NIVEL AVANZADO;1;VALENCIANO;4;69
2019;46013220;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;C1;NIVEL AVANZADO;2;ALEMÁN;1;8
2019;46013220;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;C1;NIVEL AVANZADO;2;FRANCÉS;2;8
2019;46013220;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;C1;NIVEL AVANZADO;2;INGLÉS;4;66
2019;46013220;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;C2;NIVEL AVANZADO;1;ALEMÁN;1;10
2019;46013220;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;C2;NIVEL AVANZADO;1;ESPAÑOL COMO LENGUA EXTRANJERA;1;22
2019;46013220;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;C2;NIVEL AVANZADO;1;FRANCÉS;2;36
2019;46013220;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;C2;NIVEL AVANZADO;1;INGLÉS;4;102
2019;46013220;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;C2;NIVEL AVANZADO;1;VALENCIANO;5;126
2019;46013220;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;C2;NIVEL AVANZADO;2;FRANCÉS;1;4
2019;46013220;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;C2;NIVEL AVANZADO;2;INGLÉS;2;24
2019;46013220;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;C2;NIVEL AVANZADO;2;VALENCIANO;1;14
2019;46013220;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;COMPLEMENTARIO TIPO A;SIN DEFINIR;A;ALEMÁN;6;41
2019;46013220;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;COMPLEMENTARIO TIPO A;SIN DEFINIR;A;CHINO;1;12
2019;46013220;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;COMPLEMENTARIO TIPO A;SIN DEFINIR;A;ESPAÑOL COMO LENGUA EXTRANJERA;4;52
2019;46013220;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;COMPLEMENTARIO TIPO A;SIN DEFINIR;A;FRANCÉS;8;69
2019;46013220;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;COMPLEMENTARIO TIPO A;SIN DEFINIR;A;INGLÉS;19;277
2019;46013220;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;COMPLEMENTARIO TIPO A;SIN DEFINIR;A;ITALIANO;3;36
2019;46013220;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;COMPLEMENTARIO TIPO A;SIN DEFINIR;A;JAPONÉS;1;13
2019;46013220;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;COMPLEMENTARIO TIPO A;SIN DEFINIR;A;VALENCIANO;1;13
2019;46018382;46;VALENCIA/VALÈNCIA;46017;ALZIRA;A2;NIVEL BÁSICO;1;ALEMÁN;4;46
2019;46018382;46;VALENCIA/VALÈNCIA;46017;ALZIRA;A2;NIVEL BÁSICO;1;FRANCÉS;6;75
2019;46018382;46;VALENCIA/VALÈNCIA;46017;ALZIRA;A2;NIVEL BÁSICO;1;INGLÉS;9;174
2019;46018382;46;VALENCIA/VALÈNCIA;46017;ALZIRA;A2;NIVEL BÁSICO;1;ITALIANO;3;57
2019;46018382;46;VALENCIA/VALÈNCIA;46017;ALZIRA;A2;NIVEL BÁSICO;2;ALEMÁN;3;41
2019;46018382;46;VALENCIA/VALÈNCIA;46017;ALZIRA;A2;NIVEL BÁSICO;2;FRANCÉS;4;49
2019;46018382;46;VALENCIA/VALÈNCIA;46017;ALZIRA;A2;NIVEL BÁSICO;2;INGLÉS;7;137
2019;46018382;46;VALENCIA/VALÈNCIA;46017;ALZIRA;A2;NIVEL BÁSICO;2;ITALIANO;3;34
2019;46018382;46;VALENCIA/VALÈNCIA;46017;ALZIRA;B1;NIVEL INTERMEDIO;1;ALEMÁN;1;29
2019;46018382;46;VALENCIA/VALÈNCIA;46017;ALZIRA;B1;NIVEL INTERMEDIO;1;FRANCÉS;2;35
2019;46018382;46;VALENCIA/VALÈNCIA;46017;ALZIRA;B1;NIVEL INTERMEDIO;1;INGLÉS;9;271
2019;46018382;46;VALENCIA/VALÈNCIA;46017;ALZIRA;B1;NIVEL INTERMEDIO;1;ITALIANO;2;44
2019;46018382;46;VALENCIA/VALÈNCIA;46017;ALZIRA;B1;NIVEL INTERMEDIO;1;THAT'S ENGLISH;1;27
2019;46018382;46;VALENCIA/VALÈNCIA;46017;ALZIRA;B1;NIVEL INTERMEDIO;2;ALEMÁN;1;16
2019;46018382;46;VALENCIA/VALÈNCIA;46017;ALZIRA;B1;NIVEL INTERMEDIO;2;FRANCÉS;1;25
2019;46018382;46;VALENCIA/VALÈNCIA;46017;ALZIRA;B1;NIVEL INTERMEDIO;2;INGLÉS;11;186
2019;46018382;46;VALENCIA/VALÈNCIA;46017;ALZIRA;B1;NIVEL INTERMEDIO;2;THAT'S ENGLISH;1;8
2019;46018382;46;VALENCIA/VALÈNCIA;46017;ALZIRA;B2;NIVEL INTERMEDIO;1;FRANCÉS;1;5
2019;46018382;46;VALENCIA/VALÈNCIA;46017;ALZIRA;B2;NIVEL INTERMEDIO;1;INGLÉS;10;187
2019;46018382;46;VALENCIA/VALÈNCIA;46017;ALZIRA;B2;NIVEL INTERMEDIO;1;ITALIANO;1;17
2019;46018382;46;VALENCIA/VALÈNCIA;46017;ALZIRA;B2;NIVEL INTERMEDIO;1;THAT'S ENGLISH;1;19
2019;46018382;46;VALENCIA/VALÈNCIA;46017;ALZIRA;B2;NIVEL INTERMEDIO;1;VALENCIANO;1;23
2019;46018382;46;VALENCIA/VALÈNCIA;46017;ALZIRA;B2;NIVEL INTERMEDIO;2;FRANCÉS;1;12
2019;46018382;46;VALENCIA/VALÈNCIA;46017;ALZIRA;B2;NIVEL INTERMEDIO;2;INGLÉS;8;179
2019;46018382;46;VALENCIA/VALÈNCIA;46017;ALZIRA;B2;NIVEL INTERMEDIO;2;ITALIANO;1;12
2019;46018382;46;VALENCIA/VALÈNCIA;46017;ALZIRA;B2;NIVEL INTERMEDIO;2;THAT'S ENGLISH;1;10
2019;46018382;46;VALENCIA/VALÈNCIA;46017;ALZIRA;C1;NIVEL AVANZADO;1;INGLÉS;4;112
2019;46018382;46;VALENCIA/VALÈNCIA;46017;ALZIRA;C1;NIVEL AVANZADO;1;ITALIANO;1;25
2019;46018382;46;VALENCIA/VALÈNCIA;46017;ALZIRA;C1;NIVEL AVANZADO;1;VALENCIANO;2;29
2019;46018382;46;VALENCIA/VALÈNCIA;46017;ALZIRA;C1;NIVEL AVANZADO;2;INGLÉS;2;14
2019;46018382;46;VALENCIA/VALÈNCIA;46017;ALZIRA;C2;NIVEL AVANZADO;1;INGLÉS;1;29
2019;46018382;46;VALENCIA/VALÈNCIA;46017;ALZIRA;C2;NIVEL AVANZADO;1;VALENCIANO;3;56
2019;46018382;46;VALENCIA/VALÈNCIA;46017;ALZIRA;C2;NIVEL AVANZADO;2;INGLÉS;1;1
2019;46018382;46;VALENCIA/VALÈNCIA;46017;ALZIRA;C2;NIVEL AVANZADO;2;VALENCIANO;2;21
2019;46018382;46;VALENCIA/VALÈNCIA;46017;ALZIRA;COMPLEMENTARIO TIPO A;SIN DEFINIR;A;INGLÉS;5;39
2019;46018382;46;VALENCIA/VALÈNCIA;46017;ALZIRA;COMPLEMENTARIO TIPO A;SIN DEFINIR;A;ITALIANO;1;4
2019;46018382;46;VALENCIA/VALÈNCIA;46017;ALZIRA;COMPLEMENTARIO TIPO A;SIN DEFINIR;A;VALENCIANO;1;2
2019;46018394;46;VALENCIA/VALÈNCIA;46131;GANDIA;A2;NIVEL BÁSICO;1;ALEMÁN;5;82
2019;46018394;46;VALENCIA/VALÈNCIA;46131;GANDIA;A2;NIVEL BÁSICO;1;ESPAÑOL COMO LENGUA EXTRANJERA;3;103
2019;46018394;46;VALENCIA/VALÈNCIA;46131;GANDIA;A2;NIVEL BÁSICO;1;FRANCÉS;6;137
2019;46018394;46;VALENCIA/VALÈNCIA;46131;GANDIA;A2;NIVEL BÁSICO;1;INGLÉS;10;276
2019;46018394;46;VALENCIA/VALÈNCIA;46131;GANDIA;A2;NIVEL BÁSICO;1;ITALIANO;5;71
2019;46018394;46;VALENCIA/VALÈNCIA;46131;GANDIA;A2;NIVEL BÁSICO;1;THAT'S ENGLISH;1;21
2019;46018394;46;VALENCIA/VALÈNCIA;46131;GANDIA;A2;NIVEL BÁSICO;2;ALEMÁN;4;34
2019;46018394;46;VALENCIA/VALÈNCIA;46131;GANDIA;A2;NIVEL BÁSICO;2;ESPAÑOL COMO LENGUA EXTRANJERA;2;63
2019;46018394;46;VALENCIA/VALÈNCIA;46131;GANDIA;A2;NIVEL BÁSICO;2;FRANCÉS;4;63
2019;46018394;46;VALENCIA/VALÈNCIA;46131;GANDIA;A2;NIVEL BÁSICO;2;INGLÉS;10;197
2019;46018394;46;VALENCIA/VALÈNCIA;46131;GANDIA;A2;NIVEL BÁSICO;2;ITALIANO;3;27
2019;46018394;46;VALENCIA/VALÈNCIA;46131;GANDIA;A2;NIVEL BÁSICO;2;THAT'S ENGLISH;1;15
2019;46018394;46;VALENCIA/VALÈNCIA;46131;GANDIA;B1;NIVEL INTERMEDIO;1;ALEMÁN;3;21
2019;46018394;46;VALENCIA/VALÈNCIA;46131;GANDIA;B1;NIVEL INTERMEDIO;1;ESPAÑOL COMO LENGUA EXTRANJERA;2;59
2019;46018394;46;VALENCIA/VALÈNCIA;46131;GANDIA;B1;NIVEL INTERMEDIO;1;FRANCÉS;2;49
2019;46018394;46;VALENCIA/VALÈNCIA;46131;GANDIA;B1;NIVEL INTERMEDIO;1;INGLÉS;11;308
2019;46018394;46;VALENCIA/VALÈNCIA;46131;GANDIA;B1;NIVEL INTERMEDIO;1;ITALIANO;2;27
2019;46018394;46;VALENCIA/VALÈNCIA;46131;GANDIA;B1;NIVEL INTERMEDIO;1;VALENCIANO;1;12
2019;46018394;46;VALENCIA/VALÈNCIA;46131;GANDIA;B1;NIVEL INTERMEDIO;2;ALEMÁN;2;19
2019;46018394;46;VALENCIA/VALÈNCIA;46131;GANDIA;B1;NIVEL INTERMEDIO;2;FRANCÉS;2;16
2019;46018394;46;VALENCIA/VALÈNCIA;46131;GANDIA;B1;NIVEL INTERMEDIO;2;INGLÉS;9;214
2019;46018394;46;VALENCIA/VALÈNCIA;46131;GANDIA;B2;NIVEL INTERMEDIO;1;ALEMÁN;1;5
2019;46018394;46;VALENCIA/VALÈNCIA;46131;GANDIA;B2;NIVEL INTERMEDIO;1;ESPAÑOL COMO LENGUA EXTRANJERA;2;24
2019;46018394;46;VALENCIA/VALÈNCIA;46131;GANDIA;B2;NIVEL INTERMEDIO;1;FRANCÉS;2;14
2019;46018394;46;VALENCIA/VALÈNCIA;46131;GANDIA;B2;NIVEL INTERMEDIO;1;INGLÉS;12;271
2019;46018394;46;VALENCIA/VALÈNCIA;46131;GANDIA;B2;NIVEL INTERMEDIO;1;ITALIANO;1;5
2019;46018394;46;VALENCIA/VALÈNCIA;46131;GANDIA;B2;NIVEL INTERMEDIO;1;VALENCIANO;2;31
2019;46018394;46;VALENCIA/VALÈNCIA;46131;GANDIA;B2;NIVEL INTERMEDIO;2;ALEMÁN;1;9
2019;46018394;46;VALENCIA/VALÈNCIA;46131;GANDIA;B2;NIVEL INTERMEDIO;2;FRANCÉS;1;13
2019;46018394;46;VALENCIA/VALÈNCIA;46131;GANDIA;B2;NIVEL INTERMEDIO;2;INGLÉS;12;227
2019;46018394;46;VALENCIA/VALÈNCIA;46131;GANDIA;B2;NIVEL INTERMEDIO;2;ITALIANO;1;8
2019;46018394;46;VALENCIA/VALÈNCIA;46131;GANDIA;C1;NIVEL AVANZADO;1;ALEMÁN;1;11
2019;46018394;46;VALENCIA/VALÈNCIA;46131;GANDIA;C1;NIVEL AVANZADO;1;ESPAÑOL COMO LENGUA EXTRANJERA;1;14
2019;46018394;46;VALENCIA/VALÈNCIA;46131;GANDIA;C1;NIVEL AVANZADO;1;FRANCÉS;1;10
2019;46018394;46;VALENCIA/VALÈNCIA;46131;GANDIA;C1;NIVEL AVANZADO;1;INGLÉS;13;290
2019;46018394;46;VALENCIA/VALÈNCIA;46131;GANDIA;C1;NIVEL AVANZADO;1;ITALIANO;1;15
2019;46018394;46;VALENCIA/VALÈNCIA;46131;GANDIA;C1;NIVEL AVANZADO;1;VALENCIANO;3;54
2019;46018394;46;VALENCIA/VALÈNCIA;46131;GANDIA;C1;NIVEL AVANZADO;2;INGLÉS;3;36
2019;46018394;46;VALENCIA/VALÈNCIA;46131;GANDIA;C2;NIVEL AVANZADO;1;INGLÉS;3;54
